English,Translation
"Some may require much more [land] land or more [energy] energy, for example.","Alguns podem exigir muito mais [land] terra  ou mais [energy] energia, por exemplo."
"Of course, it will take time to make all of these changes.","Claro, levará tempo para fazer todas essas mudanças."
Here you can change the [mix_token] production mix for each of these resources.,Aqui você pode alterar a composição de produção [mix_token] para cada um desses recursos.
Wildfires - Intro,Incêndios Florestais
Natural Disasters,Desastres Naturais
Wildfires are growing in frequency and severity.,Os incêndios florestais estão crescendo em frequência e gravidade.
For now we'll track these events on the globe.,Por enquanto vamos acompanhar esses eventos no globo.
So don't be surprised if people,"Portanto, não se surpreenda se as pessoas"
We have to lower temperatures quickly and introduce natural solutions to manage this problem.,Temos de baixar as temperaturas rapidamente e introduzir soluções naturais para controlar este problema.
"There are several communities that live in high fire zones, when their homes are burn down they are displaced for long periods of time, some are never able to secure stable housing afterwards..","Existem várias comunidades que vivem em zonas de alto risco de incêndio, quando suas casas são incendiadas, são deslocadas por longos períodos de tempo, algumas nunca conseguem garantir moradia estável depois."
That's right. You can look through some options at the next planning session.,Isso mesmo. Você pode examinar algumas opções na próxima sessão de planejamento.
"Whole towns are suffering from PTSD, this is a mental health crisis!","Cidades inteiras estão sofrendo de TEPT, esta é uma crise de saúde mental!"
Team up with a mental health startup to provide teletherapy.,Faça parceria com uma startup de saúde mental para oferecer teleterapia.
"Wildfires, of course, make it harder for people to live in an area.","Incêndios florestais, é claro, tornam mais difícil para as pessoas viverem em uma área."
"Most of the people effected are elderly and not tech savy, they are suspicious of ""apps"" and think they are talking to a robot.","A maioria das pessoas afetadas são idosas e não conhecedoras de tecnologia, suspeitam de ""aplicativos"" e pensam que estão falando com um robô."
Brownouts - Intro,Quedas de Voltagem
Power Hungry,Fome de Poder
We're having a really hard time keeping the power flowing...,Estamos com muita dificuldade em manter a energia fluindo...
You ought to figure out some way to bring more stability--maybe changing where we get our power from?,"Você deveria descobrir alguma maneira de trazer mais estabilidade - talvez mudando de
onde obtemos nossa energia?"
...there's just not enough reliable power to go around.,...simplesmente não há energia confiável suficiente para circular.
"Or reducing energy consumption? Or increasing the battery network? Whatever it is, do it fast!","Ou reduzir o consumo de energia? Ou aumentar a rede de baterias? Seja o que for, faça rápido!"
Copper Shortage,Escassez de Cobre
Desperate Times,Época de Desespero
The mass electrification initiative is stretching existing copper production to its limit.,A iniciativa de eletrificação em massa está levando a produção de cobre existente ao seu limite.
Even with recycling there just isn't enough to meet our needs.,"Mesmo com a reciclagem, não há o suficiente para atender às nossas necessidades."
We've developed new mines and expanded existing ones wherever residents consented.,Desenvolvemos novas minas e expandimos as existentes onde quer que os moradores consentiram.
But that hasn't been enough. What should we do?,Mas isso não tem sido suficiente. O que deveríamos fazer?
We need this to happen--expand the mines!,Precisamos que isso aconteça - expanda as minas!
We can't force more mines on people. Let the project take longer.,Não podemos impor mais minas às pessoas. Deixe o projeto demorar mais.
Mushrooms at the End of the World,Cogumelos no Fim do Mundo
A Dying Planet,Um Planeta Moribundo
"The extinction rate is high, the world is warming...","A taxa de extinção é alta, o mundo está aquecendo..."
"Such as the delicious matsutake mushroom, which only grows in disturbed forests.","Como o delicioso cogumelo matsutake, que só cresce em florestas perturbadas."
We must learn to appreciate the unexpected boons...,Devemos aprender a apreciar as bênçãos inesperadas...
"Yet, ecofeminist scholarship teaches us to reconcile ourselves to living in a world of ruins.","No entanto, os estudos ecofeministas nos ensinam a nos reconciliar com a vida em um mundo de ruínas."
Permafrost Pandemic,Pergelissolo Pandêmico
Ancient Disease,Doença Antiga
What a waste of life! What a tragedy!,Que desperdício de vidas! Que tragédia!
"A tragedy, sure, but also an opportunity...","Uma tragédia, claro, mas também uma oportunidade..."
Parliament Intro,Parlamento
Tutorial,Guia
Your plans will benefit from having others on board.,Seus planos se beneficiarão de ter outros a bordo.
...that's right...,...isso mesmo...
"Not if we let human nature run its course! This is a time of urgency, and we have to act swiftly.",Não se deixarmos a natureza humana seguir seu curso! Este é um momento de urgência e temos de agir rapidamente.
"Yes, exactly!","Sim, exatamente!"
nothing so drastic is necessary...we finally can unleash technology from the yoke of capitalism...,nada tão drástico é necessário... finalmente podemos libertar a tecnologia do domínio do capitalismo...
Some projects will require a majority coalition in parliament to implement.,Alguns projetos exigirão uma coalizão majoritária no parlamento para serem implementados.
Hm.,Hum.
"Well, whatever you do, keep in mind that these people will come to love or hate you for it.","Bem, faça o que fizer, tenha em mente que essas pessoas vão amar ou odiar você por isso."
Tap on a party to learn more.,Toque em um partido para saber mais.
...,...
Symbiosis with nature is crucial.,A simbiose com a natureza é fundamental.
A hard line is necessary!,Uma linha dura é necessária!
Technology is the key to liberation.,A tecnologia é a chave para a libertação.
That means taking the hard route that others might frown upon. Don't you agree?,Isso significa seguir o caminho difícil que outros podem desaprovar. Você não concorda?
We have a unique opportunity to reshape our relationship with nature and each other.,Temos uma oportunidade única de reformular nossa relação com a natureza e uns com os outros.
Hm.,Hum.
"Well, whatever you do, keep in mind that these people will come to love or hate you for it.","Bem, faça o que fizer, tenha em mente que essas pessoas vão amar ou odiar você por isso."
Hello planner! What an exciting time.,Olá administrador! Que momento emocionante.
Some parties have special abilities that can help as well.,Alguns partidos tem habilidades especiais que podem ajudar também.
"Other parties (shown here) may join your coalition as [ally] allies, depending on what you add to your plan.","Outros partidos (mostrados aqui) podem se juntar à sua coalizão como [ally] aliados, dependendo do que adicionar ao seu plano."
Hm.,Hum.
"Anyways, let's head over to the ""Stats"" tab now.","De qualquer forma, vamos para a aba ""Estatísticas"" agora."
"Well, whatever you do, keep in mind that these people will come to love or hate you for it.","Bem, faça o que fizer, tenha em mente que essas pessoas vão amar ou odiar você por isso."
"Anyways, let's head over to the ""Stats"" tab now.","De qualquer forma, vamos para a aba ""Estatísticas"" agora."
I'm glad we see eye-to-eye.,Estou feliz que vemos olho no olho.
...creating such abundance that our worst instincts become irrelevant...,...criando tal abundância que nossos piores instintos se tornam irrelevantes...
Day Zero - Water Restrictions Needed Soon,Dia zero - Previsão de Racionamento de Água
Running Out,Esgotando
It looks like an increasing number of places are running out of clean water. Things are getting ugly.,Parece que um número crescente de lugares está ficando sem água limpa. As coisas estão ficando feias.
Do what you can to both increase supply of fresh water and to lower demands on it.,Faça o que puder para aumentar a oferta de água doce e diminuir a demanda.
Coal Running Out,Carvão Acabando
Running Out,Esgotando
"I didn't think it was possible, but it seems we will run out of viable coal reserves in twenty years if we keep it up.","Não pensei que fosse possível, mas parece que vamos ficar sem reservas viáveis de carvão em vinte anos se continuarmos assim."
I suggest you build up a new energy system quickly.,Sugiro que você construa um novo sistema de energia rapidamente.
Fish Populations Collapse,Colapso das Populações de Peixes
A Dying Planet,Um Planeta Moribundo
Ocean acidification and over-fishing have led to declines in marine population that may be hard to recover from.,A acidificação dos oceanos e a pesca excessiva levaram a declínios na população marinha que podem ser difíceis de recuperar.
"But if your concern is feeding people, I suppose","Mas se sua preocupação é alimentar as pessoas, suponho"
This will no doubt have reverberations throughout various food webs.,Isso sem dúvida repercutirá em várias teias alimentares.
Global Equality,Igualdade Global
A New Life,Uma Nova Vida
"I never truly believed it was possible, but we have achieved real equality for all of humanity!","Eu nunca realmente acreditei que fosse possível, mas alcançamos a igualdade para toda a humanidade!"
Migrations - Borders,Migrações - Fronteiras
Migrations,Migrações
Our homes are so inhospitable...,Nossas casas são tão inóspitas...
we are desperate to find safety for our families.,estamos desesperados para encontrar segurança para nossas famílias.
"No one can leave, try as we might!","Ninguém pode sair, por mais que tentemos!"
How can you allow this to happen?,Como pode permitir que isso aconteça?
These damn borders have turned out region into a death sentence!,Essas malditas fronteiras transformaram a região em uma certeza de morte!
Locust Infestation,Infestação de Gafanhotos
Rotten Harvest,Colheita Perdida
They've eaten everything... blotted out the sun.,Comeram tudo... apagaram o sol.
I've never witnessed anything like it. It's as if hell had risen to Earth.,Eu nunca testemunhei nada parecido. É como se o inferno tivesse subido para a Terra.
Welcome Back,Bem-vindo Novamente
Tutorial,Guia
"Welcome--You seem to know your way around here, so I'll just get out of your way!","Bem-vindo! Você parece saber o que fazer, então vou sair do caminho!"
Thanks.,Agradeço.
Could you explain everything again?,Poderia explicar tudo de novo?
SRM - Fleet Shot Down,GRS - Frota Abatida
Under a White Sky,Sob um Céu Branco
Attention: We have commandeered an anti-aircraft battery.,Atenção: Nós requisitamos uma bateria antiaérea.
Oh no.,Oh não.
We tried reasoning with you but you ignored us--this is the only thing we can do.,"Tentamos argumentar, mas você nos ignorou--esta é a única coisa que podemos fazer."
It's a matter of our survival.,É uma questão de nossa sobrevivência.
We will immediately begin shooting down the solar radiation management fleet that have disrupted our region's monsoons.,Começaremos imediatamente a derrubar a frota de gerenciamento de radiação solar que interrompeu as monções de nossa região.
The temperature effects from the solar radiation management project will be undone almost immediately...,Os efeitos da temperatura do projeto de gerenciamento de radiação solar serão desfeitos quase que imediatamente..
Torches and Pitchforks Outside Your Window...,Tochas e Forcados sob sua Janela
The End,O Fim
People are not happy with your performance...[hud_contentedness] outlook is really low.,As pessoas não estão satisfeitas com o seu desempenho...[hud_contentedness] as perspectivas são muito baixas.
A mob has raided our building! They're looking for you.,Uma multidão invadiu nosso prédio! Eles estão procurando por você.
Any last words?,Ultimas palavras?
Scum! This is the only way to save the planet!,Escumalha! Esta é a única maneira de salvar o planeta!
I did what I thought was best.,Fiz o que achei melhor.
I didn't know what I was doing!,Eu não sabia o que estava fazendo!
We are tired of living under your tyrannical plans--they've brought us nothing but misery!,Estamos cansados de viver sob seus planos tirânicos - eles nos trouxeram nada além de miséria!
Planning - NPC quotes Malthusian,Planejamento - Malthus foi citado
Commentary,Comentário
"As Garrett Hardin so eloquently once said, ""The freedom to breed is intolerable.""","Como Garrett Hardin disse tão eloquentemente uma vez, ""A liberdade de procriar é intolerável""."
Plan Intro,Panejamento
Tutorial,Guia
"Now that you've added some projects to your plan, let's try changing our production processes.","Agora que você adicionou alguns projetos ao seu plano, vamos tentar mudar nossos processos de produção."
"Press ""Change Production"" to go to the process manager.","Pressione ""Alterar Produção"" para ir para o gerenciador de processos."
But first let's visit parliament and get you acquainted with the people there.,Mas primeiro vamos visitar o parlamento e conhecer as pessoas lá.
"Press the ""Govt"" tab to head on over.","Pressione a aba ""Governo"" para seguir em frente."
Revolts,Revoltas
Wet-Bulb Event,Bulbo Úmido
Crucible Earth,Planeta Caçarola
One of the worst case scenarios has just happened...,Um dos piores cenários acaba de acontecer...
"...you can't sweat, so your body can't cool itself off, and so you just basically...slowly cook in the heat.","...você não pode suar, seu corpo não pode se refrescar, e então você... cozinha lentamente
no calor."
What a horrible way to go. And to imagine that millions died in that way.,Que maneira horrível de ir. E imaginar que milhões morreram dessa maneira.
"a ""wet-bulb"" event, where temperature and humidity combine to be intolerable...","um evento ""wet-bulb"", onde a temperatura e a umidade se combinam para serem intoleráveis..."
Surely we could have prevented this?,Certamente poderíamos ter evitado isso?
The Wretched - Attack,Os Miseráveis - Ataque
The Wretched,Os Miseráveis
You rich Northerners will not sacrifice half the world on your altar of greed.,Vocês ricos do Norte não sacrificarão metade do mundo em seu altar de ganância.
"Ha, if you think there are too many people then let us help you get rid of the Malthusians!","Ha, se acha que há pessoas demais, então deixe-nos ajudá-lo a se livrar dos malthusianos!"
Planner! Either you are with us or with the Wretched. Make your choice.,Administrador! Ou você está conosco ou com os miseráveis. Faça a sua escolha.
They have a point...,Eles têm um argumento...
What a nuisance!,Que incômodo!
Ex-Urban Explosion,Fuga das Cidades
A New Life,Uma Nova Vida
"People really like living in McMansions, I guess.","As pessoas realmente gostam de viver em McMansões, eu acho."
...but also spillover into exurbs as some seek to escape the growing density of cities.,"...mas também se espalham pelos arredores, já que alguns procuram escapar da crescente densidade das cidades."
They only care about their own consumption.,Eles só se preocupam com o seu próprio consumo.
No one seems to care that we are living during an environmental crisis.,Ninguém parece se importar que estamos vivendo durante uma crise ambiental.
Massive Jellyfish Blooms,Águas-vivas Gigantes se Multiplicam
A Dying Planet,Um Planeta Moribundo
"Warmer waters are bad for most marine species. Many kinds of jellyfish, however, thrive in these conditions.","Águas mais quentes são prejudiciais para a maioria das espécies marinhas. Muitos tipos de água-viva, no entanto, prosperam nessas condições."
It doesn't help that too much fishing means there are fewer predators and competitors for jellyfish.,Não ajuda que pesca intensa signifique que há menos predadores e competidores pelas águas-vivas.
"Even if some people care little about the oceans, they'll be annoyed when their beach holiday is ruined.","Mesmo que algumas pessoas se importem pouco com os oceanos, elas ficarão irritadas quando suas férias na praia forem arruinadas."
4000th nuclear reactor built,4.000 reatores nucleares construídos
"Fukushima, Mon Amour","Fukushima, Mon Amour"
We've hit an interesting milestone--the 4000th nuclear reactor was just built.,Atingimos um marco interessante - o 4000° reator nuclear acaba de ser construído.
"It makes me a little bit nervous, but at least it's not as dirty as fossil fuels, eh?","Isso me deixa um pouco nervoso, mas pelo menos não é tão poluidor quanto os combustíveis fósseis, hein?"
World Intro,Mundo
Tutorial,Guia
The planning session has concluded.,A sessão de planejamento foi concluída.
Now it's time to see what happens over the next several years.,Agora é hora de ver o que acontece nos próximos anos.
Communist Cockaigne,Cocanha Comunista
A New Life,Uma Nova Vida
Global meat consumption has gone up by almost 50% since we started.,O consumo global de carne aumentou quase 50% desde que começamos.
"People may enjoy their cheeseburgers, but this comes at a huge cost to the environment, animals, and human health.","As pessoas podem desfrutar de seus cheeseburgers, mas isso tem um custo enorme para o meio ambiente, os animais e a saúde humana."
Passed On,Passou
The End,O Fim
People around the world mourned your death.,Pessoas ao redor do mundo lamentaram sua morte.
...an uncomfortable uncertainty about the future shrouded the planet.,...uma incerteza desconfortável sobre o futuro envolveu o planeta.
While many ambitious and talented planners would take your place...,Enquanto muitos administradores ambiciosos e talentosos tomem seu lugar...
There was still so much work to be done.,Ainda havia muito trabalho a ser feito.
If only you could have done more...,Se você pudesse ter feito mais...
"In spite of all that happened, people saw their lives change for the better.","Apesar de tudo o que aconteceu, as pessoas viram suas vidas mudarem para melhor."
A Better World,Um Mundo Melhor
The End,O Fim
"I can't believe it, but looking at all the numbers...","Não posso acreditar, mas olhando para todos os números..."
...and have a stronger foundation to continue improving.,...e ter uma base mais forte para continuar melhorando.
We've done it.,Nós fizemos isso.
We've undone so much of centuries of damage on people and the planet...,Já desfizemos tantos séculos de danos às pessoas e ao planeta...
This is probably the first time in centuries that we can confidently say we're leaving a better planet for future generations.,Esta é provavelmente a primeira vez em séculos que podemos dizer com confiança que estamos deixando um planeta melhor para as gerações futuras.
Volcanic Eruption,Erupção Vulcânica
Under a White Sky,Sob um Céu Branco
The eruption has created an atmospheric shroud that has cooled the world by a degree.,A erupção criou um manto atmosférico que esfriou o mundo em um grau.
"It will only last a few years, then things will warm up again, but imagine if we created our own atmospheric shroud with solar radiation management?","Vai durar apenas alguns anos, então as coisas vão esquentar novamente, mas imagine se criássemos nosso próprio manto atmosférico com gerenciamento de radiação solar?"
UFO War,Guerra contra OVNIs
We Have Visitors,Temos Visitantes
We have been observing your planet for some time now...,Estamos observando seu planeta há algum tempo...
...and watched your relentless war against all other life.,...e assistimos sua guerra implacável contra todas as outras formas de vida.
...,...
...even if that means wiping out your pathetic species!,...mesmo que isso signifique acabar com sua espécie patética!
We are obligated to defend life in all its forms!,Somos obrigados a defender a vida em todas as suas formas!
Growing Older,Envelhecendo Mais
The End,O Fim
Hey! You were zoning out there for a second.,Ei! Você estava distraído por um segundo.
You don't look so well.,Você não parece tão bem.
Perhaps you should consider retirement?,Talvez devesse considerar a aposentadoria?
Are you ok?,Você está bem?
The stress of planning may be too much for your age.,A tensão do planejamento pode ser demais para a sua idade.
Hail Cannons,Canhões de Granizo
"::BOOM:: There goes my trusty hail cannon, ::BOOM:: working it's magic.","::ESTRONDO:: Lá vai meu fiel canhão anti-granizo, ::ESTRONDO:: funcionando como mágica."
"For the last 20 years since I installed the hail cannon, I haven't seen any hail coming to destroy my crops.","Nos últimos 20 anos desde que instalei o canhão anti-granizo, não vi nenhum granizo vindo para destruir minhas plantações."
"There hasn't been hail in the area for the last 20 years in general though, not just surrounding your farm...","Não houve granizo na área nos últimos 20 anos em geral, não apenas em torno de sua fazenda..."
Hail cannons are really unlikely to disturb the formation of hailstones in the atmosphere.,É improvável que canhões anti-granizo perturbem a formação de pedras de granizo na atmosfera.
So amazing that farmers came up with this novel geoengineering idea.,Tão incrível que os agricultores tiveram essa nova ideia de geoengenharia.
Boreal Forest Shift,Mudança na Floresta Boreal
A Dying Planet,Um Planeta Moribundo
"These heat waves have extended all the way to the boreal forest, That's very dangerous.","Essas ondas de calor se estenderam até a floresta boreal, isso é muito perigoso."
Why?,Por quê?
"Because the boreal forest is not managed as intensely as other forests, the trees have been able to grow undisturbed, amassing large amounts of carbon in their roots and trunks. Twenty percent of the carbon held in forests in the world is in the boreal forest.","Como a floresta boreal não é manejada com tanta intensidade quanto outras florestas, as árvores conseguiram crescer sem serem perturbadas, acumulando grandes quantidades de carbono em suas raízes e troncos. Vinte por cento de o carbono retido nas florestas do mundo está na floresta boreal."
"Frequent fire also threatens the permafrost—it can also lead to burning belowground, which melts the permafrost and can emit large amounts of carbon in a short time.","O fogo frequente também ameaça o pergelissolo - também pode levar à queimas abaixo do solo, que derretem o pergelissolo e podem emitir grandes quantidades de carbono em pouco tempo."
"The boreal forest is shifting from a carbon sink to a carbon source, meaning it emits more carbon than it stores.","A floresta boreal está mudando de um sumidouro de carbono para uma fonte de carbono, o que significa que emite mais carbono do que armazena."
"But most of the carbon is found in the permafrost, an underground layer of ice, rock, sand, and soil that is below freezing. The permafrost layer represents the largest carbon sink in the world.","Mas a maior parte do carbono é encontrada no pergelissolo, uma camada subterrânea de gelo, rocha, areia e solo abaixo de zero. A camada de pergelissolo representa o maior sumidouro de carbono do mundo."
Environmental Injustice - Copper,Injustiça Ambiental - Cobre
Desperate Times,Época de Desespero
"A copper mining operation opened near my town, even after we voted against it!","Uma mina de cobre foi aberta perto da minha cidade, mesmo depois de termos votado contra!"
"It's too close to us and our water supply, and people are getting stick from it!","Está muito perto de nós e do nosso abastecimento de água, e as pessoas estão fazendo críticas!"
I thought this kind of thing was behind us!,Eu pensei que esse tipo de coisa tinha ficado no passado!
Surely there are better sites? How desperate are we for copper that we need to be put in harm's way for it?,Certamente existiriam locais melhores? Quão desesperados estamos por cobre que precisamos ser colocados em perigo por isso?
Report Intro,Relatório
Tutorial,Guia
We've come to the end of your first planning cycle.,Chegamos ao fim do seu primeiro ciclo de planejamento.
Improvements will foster confidence in your planning and gain you [political_capital] political capital.,As melhorias irão promover a confiança em seu planejamento e merecer [political_capital] capital político.
To manage your [political_capital] political capital you'll need to balance short-term improvements with your long-term plans.,"Para gerenciar seu [political_capital] capital político, você precisará equilibrar as melhorias de curto prazo com seus planos de longo prazo."
"On the flip side, setbacks and worsening conditions will lose you [political_capital] political capital.","Por outro lado, contratempos e condições agravadas farão com que você perca o [political_capital] capital político."
At the end of each cycle you'll be presented a report summarizing changes.,"Ao final de cada ciclo, você receberá um relatório resumindo as alterações."
Aurochs Return to the Eurasian Plains,Auroques Retornam às Planícies da Eurásia
A New Life,Uma Nova Vida
"The auroch went extinct in 1627, but it has proven possible to 'back-breed' cattle and recover lost traits such as longer legs and horns.","O auroque foi extinto em 1627, mas provou ser possível trazer esse gado de volta com ajuda de cruzamentos e recuperar características perdidas, como pernas e chifres mais longos."
"We call the breed 'Tauros' because they are not true aurochs, but pretty close.","Chamamos a raça de 'Tauros' porque eles não são verdadeiros auroques, mas bem próximos."
They will fill an important ecological niche in rewilding programs.,Eles preencherão um importante nicho ecológico em programas de renaturalização.
Heatwaves,Ondas de Calor
Book Extract - Havana,Resumo de Livro - Havana
A New Life,Uma Nova Vida
Have you been to our Havana offices?,Você já esteve em nossos escritórios em Havana?
What's that?,O que é isso?
"We have supercomputers to make a series of global plans simulating snapshots of the future: say, five detailed blueprints of the planet five years out, ten for the coming decade, and a couple dozen for the next quarter century.","Temos supercomputadores para fazer uma série de planos globais simulando instantâneos do futuro: digamos, cinco projetos detalhados do planeta daqui a cinco anos, dez para a próxima década e algumas dúzias para o próximo quarto de século."
Oh it isn't just me. Thousands of people work there from all over the world.,"Ah, não sou só eu. Milhares de pessoas de todo mundo trabalham lá."
"Havana has had the most experience with planning, decarbonization, and organic agriculture, so I guess it made sense to put the bureau there..","Havana tem mais experiência com planejamento, descarbonização e agricultura orgânica, então acho que fez sentido colocar o escritório lá."
What do you do there?,O que você faz lá?
"Well, the parts of the world that have joined the Half-Earth Socialist bloc all provide data, technical expertise, and proposals to the central planning bureau in Cuba.","Bem, todas as partes do mundo que se juntaram ao bloco Socialista da Meia Terra fornecem dados, conhecimentos técnicos e propostas ao escritório central de planejamento em Cuba."
Why Havana?,Por que Havana?
Night Life Adaptation,Adaptação da Vida Noturna
A New Life,Uma Nova Vida
Heatwaves are so frequent and intense these days...,As ondas de calor são tão frequentes e intensas nos dias de hoje...
"It's made life more bearable, although of course not everyone can work at night.","Tornou a vida mais suportável, embora, é claro, nem todos possam trabalhar à noite."
I hope to,Eu espero
...most people can barely be outside during the day.,...a maioria das pessoas mal consegue sair durante o dia.
"people sleep during the day, and do everything else at night.",as pessoas dormem durante o dia e fazem todo o resto à noite.
My town has shifted everything to a night schedule--,Minha cidade mudou tudo para um horário noturno---
I hope to see a return to how things were one day. I miss the sun.,Espero um dia voltar a ser como as coisas eram. Sinto falta do Sol.
Pollinator - Collapse,Polinizador - Colapso
Dead Bugs,Insetos Mortos
It's happening...major pollinator populations are collapsing.,Está acontecendo... as principais populações de polinizadores estão entrando em colapso.
This will just threaten broader ecosystems even more.,Isso apenas ameaçará ainda mais ecossistemas relacionados.
"We'll have to manually pollinate some crops, which means yields will decline...","Teremos que polinizar manualmente algumas culturas, o que significa que as colheitas diminuirão..."
Pollinators are important to ecosystems in addition to their role in agriculture.,"Os polinizadores são importantes para os ecossistemas, além de seu papel na agricultura."
Growing Old,Envelhecendo
The End,O Fim
I've noticed your vitals are dipping...,Percebi que seus sinais vitais estão caindo...
"...you're getting up there in age, don't forget to take some time to rest.","...você está chegando naquela idade, não se esqueça de tirar um tempo para descansar."
Crop Failures,Quebras de Safras
Extra Animals,Mais Animais
A New Life,Uma Nova Vida
"With the move away from meat consumption, livestock operations are stuck with billions of animals and nothing to do with them.","Com o afastamento do consumo de carne, as operações pecuárias possuem bilhões de animais e nada para fazer com eles."
What should we do with them?,O que devemos fazer com eles?
Create public sanctuaries where they can live out their final days.,Crie santuários públicos onde eles possam viver seus últimos dias.
We'll throw a series of feasts so they don't go to waste.,Faremos uma série de festas para que eles não sejam desperdiçados.
We can't release them into the wild because that would wreak havoc on ecosystems.,Não podemos soltá-los na natureza porque isso causaria estragos nos ecossistemas.
Wild Lawns,Gramados Silvestres
A New Life,Uma Nova Vida
My neighbors and I got rid of our lawns and encouraged native grasses to grow instead.,Meus vizinhos e eu nos livramos de nossos gramados e incentivamos o crescimento de gramíneas nativas.
"Vole and shrew populations have rebounded, as have wildflowers like lupine (my favorite).","As populações de ratazanas e musaranhos se recuperaram, assim como flores silvestres como tremoço (meu favorito)."
"I've grown to appreciate how much we can do for our local environment, even as we try to change the world.","Aprendi a apreciar o quanto podemos fazer pelo nosso meio ambiente local, mesmo quando tentamos mudar o mundo."
"Beautiful. These changes have brought a wealth of wildlife into our cities, like voles, shrews, and lupine!","Lindo. Essas mudanças trouxeram uma riqueza de vida selvagem para nossas cidades, como ratazanas, musaranhos e tremoços!"
We rewilded the local golf course. I don't even miss the game as I got into birding instead.,"Nós recolocamos mata nativa no campo de golfe local. Eu nem sinto falta do jogo, pois vou lá para observar pássaros."
The Leather Underground Attack,The Leather Underground Ataca
Environmental Injustice - Rare Earth Metals,Injustiça Ambiental - Metais de Terras Raras
Poisoned Land,Terra Envenenada
My town has become contaminated by the old tailings leaking into the ground water. People are dying.,Minha cidade foi contaminada pelos antigos rejeitos que vazam para o lençol freático. As pessoas estão morrendo.
There needs to be a major global program to remediate abandoned mines.,É preciso haver um grande programa global para remediar minas abandonadas.
"There used to be a lot of rare earth mining around here, but it's long been abandoned.","Costumava haver muita mineração de terras raras por aqui, mas está abandonada há muito tempo."
But those damn pigs never cleaned anything up! And now we're being poisoned because of it.,Mas aqueles malditos porcos nunca limparam nada! E agora estamos sendo envenenados por causa disso.
Ally - The Animal Liberationist,Aliado - O Liberacionista Animal
Making Friends,Fazendo Amizades
I feel like you truly have the interest of non-human life at heart.,Eu sinto que você realmente tem o interesse da vida não humana no coração.
The Animal Liberationist is now an [ally] ally. Food projects are much cheaper.,O Liberacionista Animal agora é um [ally] aliado. Projetos de alimentos são muito mais baratos.
Not many feel the same way...,Não são muitos os que sentem da mesma forma...
My party will join your coalition.,Meu partido se juntará à sua coalizão.
Non-humans will finally have a voice in government!,Os não humanos finalmente terão voz no governo!
Ally - The Authoritarian,Aliado - O Autoritário
Making Friends,Fazendo Amizades
I appreciate how well we've worked together...,Eu aprecio o quão bem nós trabalhamos juntos...
We know what's best for humanity and the natural world...,Sabemos o que é melhor para a humanidade e para o mundo natural...
but the other parties just get in the way.,mas os outros partidos apenas atrapalham.
If we suspend parliament we could implement our plans without any obstruction.,"Se suspendermos o parlamento, poderemos implementar nossos planos sem qualquer obstrução."
I have a proposal to take our relationship to the next level.,Tenho uma proposta para levar nosso relacionamento para o próximo nível.
"I have an idea, something we tried back in the 2010s against the anti-frackers...","Tenho uma ideia, algo que tentamos nos anos 2010 contra os opositores ao fraturamento hidráulico..."
Aren't your enemies so irritating? What can we do to restrict their reach?,Seus inimigos não são tão irritantes? O que podemos fazer para restringir suas atuações?
The Authoritarian is now an [ally] ally. You won't lose if contentedness dips below 0.,O Autoritário agora é um [ally] aliado. Você não será removido se a aprovação cair abaixo de 0.
Ocean Microorganisms,Microrganismos oceânicos
A Dying Planet,Um Planeta Moribundo
Earth Liberation Front - Attacks,Frente de Liberação da Terra
Earth Liberation Front,Frente de Libertação da Terra
"Planner--we told you to leave the earth-killing Accelerationist behind, but you wouldn't listen.","Administrador - lhe dissemos para deixar o Aceleracionista destruidor da terra para trás, mas você não quis ouvir."
Now we're left with no other choice but to strike at the heart of your grotesque industry!,Agora não temos outra escolha a não ser atacar o coração de sua indústria grotesca!
Clean Air,Ar Puro
A New Life,Uma Nova Vida
The tests are in!,Os testes chegaram!
"So many fewer respiratory illnesses and other complications, saving millions of lives a year.","Muito menos doenças respiratórias e outras complicações, salvando milhões de vidas por ano."
People seem happier now. Keep up the good work!,As pessoas parecem mais felizes. Mantenha o bom trabalho!
"My skin feels so much better, and my daughter has barely needed her inhaler in recent years.","Minha pele está muito melhor, e minha filha mal precisou de seu inalador nos últimos anos."
Declining fossil fuel combustion has meant a drastic drop in air pollution.,O declínio dos combustíveis fósseis significou uma queda drástica na poluição do ar.
"So many fewer respiratory illnesses and other complications, saving millions of lives a year.","Muito menos doenças respiratórias e outras complicações, salvando milhões de vidas por ano."
Millions of Climate Refugees on the Move,Milhões de Refugiados Climáticos se Deslocam
Migrations,Migrações
"What a disaster! All those people had to leave their homes and try to make a new life in the cooler, more stable parts of the world.",Que desastre! Todas essas pessoas tiveram que deixar suas casas e tentar fazer uma nova vida nas partes mais frias e estáveis do mundo.
Don't be a fool. It's their fault they didn't adapt or prove resilient in these hard times. I say we keep them out.,Não seja um tolo. É culpa deles que não se adaptaram ou se mostraram resilientes nesses tempos difíceis. Digo para mantê-los afastados.
"We should help them, even if it will make things difficult for us here.","Devemos ajudá-los, mesmo que isso dificulte as coisas para nós aqui."
Initiatives Intro,Iniciativas
Tutorial,Guia
"Large-scale projects, like mass electrification or geoengineering schemes, will help provide the foundation for a better world.","Projetos de grande escala, como eletrificação em massa ou esquemas de geoengenharia, ajudarão a fornecer a base para um mundo melhor."
