English,Translation
"If you need any more information about a process, just tap on it to flip it.",生産方法に関する詳しい情報を見たい場合は、そのカードをタップして裏返します。
"Some may require much more [land] land or more [energy] energy, for example.",たとえば、より多くの[land] 土地や[energy]を必要とするものもあるでしょう。
"Of course, it will take time to make all of these changes.",もちろん、これらの変更を完了するには時間がかかります。
Here you can change the [mix_token] production mix for each of these resources.,ここでは、各資源ごとの[mix_token]生産方法の割合を変更することができます。
Wildfires - Intro,森林火災－序章－
Natural Disasters,自然災害
Wildfires are growing in frequency and severity.,森林火災が頻発し、とても深刻な状況です。
For now we'll track these events on the globe.,当面は、これらの出来事を地球上で追跡していきます。
So don't be surprised if people,だから驚かないでください
We have to lower temperatures quickly and introduce natural solutions to manage this problem.,私たちは、この問題に対処するための自然な解決策を導入し、急いで気温を下げなければなりません。
"There are several communities that live in high fire zones, when their homes are burn down they are displaced for long periods of time, some are never able to secure stable housing afterwards..",火災の多い地域に住む人々は、家を焼けてしまうとと長期間の避難生活を余儀なくされ、その後も安定した住居を確保できない人々もいます。
That's right. You can look through some options at the next planning session.,その通りです。次回の企画会議では、いくつかの選択肢を確認することができます。
"Whole towns are suffering from PTSD, this is a mental health crisis!",街全体がPTSDに苦しんでいます！これは精神衛生上の危機です！
Team up with a mental health startup to provide teletherapy.,メンタルヘルスのスタートアップと提携して、遠隔療法を提供する。
"Wildfires, of course, make it harder for people to live in an area.",森林火災が起きると、当然ですが、その地域には人が住むことが困難になります。
"Most of the people effected are elderly and not tech savy, they are suspicious of ""apps"" and think they are talking to a robot.",影響を受けた人のほとんどは高齢者でテクノロジーに詳しくないため、 「アプリ」を疑念を持っていて機械としゃべっていると思ってしまうようです。
Brownouts - Intro,電力供給のピンチ－序章－
Power Hungry,エネルギーの枯渇
We're having a really hard time keeping the power flowing...,電力の供給を維持することが非常に困難になっています...
You ought to figure out some way to bring more stability--maybe changing where we get our power from?,もっと安定させる方法を考えないと...電源の供給元を変えるとかはいかがでしょうか？
...there's just not enough reliable power to go around.,...信頼できる電力が足りないのです。
"Or reducing energy consumption? Or increasing the battery network? Whatever it is, do it fast!",あるいは、エネルギー消費量の削減しますか？それともバッテリーネットワークの増設でしょうか？何にしても急がなければなりません！
Copper Shortage,銅不足
Desperate Times,絶望の時代
The mass electrification initiative is stretching existing copper production to its limit.,大量電化計画により、既存の銅生産の拡大は限界に達しています。
Even with recycling there just isn't enough to meet our needs.,リサイクルしても、必要な量を確保できないのです。
We've developed new mines and expanded existing ones wherever residents consented.,住民の同意が得られ次第、新しい鉱山を開拓し拡張してきました。
But that hasn't been enough. What should we do?,しかし、それだけでは十分ではありません。どうしたらいいのでしょうか？
We need this to happen--expand the mines!,計画を止めることはできません、鉱山を拡大してください！
We can't force more mines on people. Let the project take longer.,これ以上、地元住民に負担をかけるわけにはいきません。計画を遅らせることにしましょう。
Mushrooms at the End of the World,世界の終わりのキノコ
A Dying Planet,死にゆく惑星
"The extinction rate is high, the world is warming...",絶滅率は高いですし、世界は温暖化しています…
"Such as the delicious matsutake mushroom, which only grows in disturbed forests.",たとえば美味しいマツタケは攪乱された森林にしか生育しません。
We must learn to appreciate the unexpected boons...,私たちは予期せぬ恩恵を感謝することを学ばなければなりません...
"Yet, ecofeminist scholarship teaches us to reconcile ourselves to living in a world of ruins.",しかし、エコフェミニストの教えは、私たちに、廃墟のような世界で生きることを受け入れるよう教えています。
Permafrost Pandemic,永久凍土のパンデミック
Ancient Disease,古代の病気
What a waste of life! What a tragedy!,なんという人生の無駄でしょうか！ これはなんという悲劇でしょうか！
"A tragedy, sure, but also an opportunity...",確かに悲劇ではありますが、チャンスでもあります...
Parliament Intro,議会の紹介
Tutorial,チュートリアル
Your plans will benefit from having others on board.,あなたの計画は、他の人が参加することによって、より良いものになります。
...that's right...,...そうです...
"Not if we let human nature run its course! This is a time of urgency, and we have to act swiftly.",人間の本性をそのままにしておいてはいけません！事態は切迫しており、迅速に行動しなければなりません。
"Yes, exactly!",そう、そのとおりです！
nothing so drastic is necessary...we finally can unleash technology from the yoke of capitalism...,それほど思い切ったものが必要なわけではありません...私たちはついに資本主義のくびきから技術を解放することができるのです...
Some projects will require a majority coalition in parliament to implement.,一部の施策は、実行するために議会で過半数の賛成を必要とします。
Hm.,フム。
"Well, whatever you do, keep in mind that these people will come to love or hate you for it.",まあ、あなたが何をしたとしても、この人たちはあなたを好きになったり、嫌いになったりするということを心に留めておいてください。
Tap on a party to learn more.,政党をタップすると詳細が表示されます。
...,…
Symbiosis with nature is crucial.,自然との共生が肝心です。
A hard line is necessary!,妥協しないことが必要です！
Technology is the key to liberation.,テクノロジーこそ、解放への鍵です。
That means taking the hard route that others might frown upon. Don't you agree?,それは、他人が眉をひそめるような困難な道を歩むということです。 そう思いませんか？
We have a unique opportunity to reshape our relationship with nature and each other.,私たちは自然と、そしてお互いの関係を再構築するまたとない機会に恵まれています。
Hm.,フム。
"Well, whatever you do, keep in mind that these people will come to love or hate you for it.",まあ、あなたが何をしたとしても、この人たちはあなたを好きになったり、嫌いになったりするということを心に留めておいてください。
Hello planner! What an exciting time.,よろしくお願いします！なんてわくわくするんでしょう。
Some parties have special abilities that can help as well.,なかには特別な支援をしてくれる政党もあり、あなたの手助けになることでしょう。
"Other parties (shown here) may join your coalition as [ally] allies, depending on what you add to your plan.",あなたが採用する計画に応じて、他の政党 (ここに表示) が [ally] 味方になり、あなたの活動に参加する可能性があります。
Hm.,フム。
"Anyways, let's head over to the ""Stats"" tab now.",とにかく、今すぐ「統計データ」のボタンを押してみましょう。
"Well, whatever you do, keep in mind that these people will come to love or hate you for it.",まあ、あなたが何をしたとしても、この人たちはあなたを好きになったり、嫌いになったりするということを心に留めておいてください。
"Anyways, let's head over to the ""Stats"" tab now.",とにかく、今すぐ「統計データ」のボタンを押してみましょう。
I'm glad we see eye-to-eye.,目が合って嬉しいです。
...creating such abundance that our worst instincts become irrelevant...,...私たちに能力がないことなんて関係なくなるほどの豊かさを生み出します...
Day Zero - Water Restrictions Needed Soon,ダムの渇水－給水制限を直ちに実施－
Running Out,時間切れ
It looks like an increasing number of places are running out of clean water. Things are getting ugly.,きれいな水が不足している場所が増えているようです。 事態は悪化しています。
Do what you can to both increase supply of fresh water and to lower demands on it.,なんとしても淡水の供給を増やすとともに、淡水の需要を減らしてください。
Coal Running Out,石炭の枯渇
Running Out,時間切れ
"I didn't think it was possible, but it seems we will run out of viable coal reserves in twenty years if we keep it up.",そんなことはありえないと思っていましたが、このままでは20年後には採集可能な石炭埋蔵量が枯渇してしまうようです。
I suggest you build up a new energy system quickly.,新しいエネルギーシステムを早急に構築することを提言します。
Fish Populations Collapse,魚の個体群崩壊
A Dying Planet,死にゆく惑星
Ocean acidification and over-fishing have led to declines in marine population that may be hard to recover from.,海洋酸性化と乱獲により海洋生物の個体数が減少し、回復が困難にある可能性があります。
"But if your concern is feeding people, I suppose",しかし、あなたの関心が人々の食事を賄うことであるなら、私は推測します。
This will no doubt have reverberations throughout various food webs.,このことは間違いなく、さまざまな食物網全体に影響を及ぼすでしょう。
Global Equality,平等な世界
A New Life,新しい命
"I never truly believed it was possible, but we have achieved real equality for all of humanity!",まさかそんなことが可能だとは心から信じてはいませんでしたが、私たちは全人類にとって真の平等を達成したのです！
Migrations - Borders,移民－国境－
Migrations,移民
Our homes are so inhospitable...,私たちの家は他人を寄せ付けません…
we are desperate to find safety for our families.,私たちは自分の家族の安全を守るのに必死なのです。
"No one can leave, try as we might!",誰も離れることはできません、できる限り努力してください！
How can you allow this to happen?,どうしてこんなことを許すのでしょうか？
These damn borders have turned out region into a death sentence!,このいまいましい国境によって、地域は死刑宣告に変わってしまったのです！
Locust Infestation,イナゴの大発生
Rotten Harvest,収穫物の異変
They've eaten everything... blotted out the sun.,あいつらはすべてを食べ尽くしてしまった…。太陽光すら届かない。
I've never witnessed anything like it. It's as if hell had risen to Earth.,こんな光景は生まれて初めてだ。この世の地獄かと思った。
Welcome Back,おかえりなさい
Tutorial,チュートリアル
"Welcome--You seem to know your way around here, so I'll just get out of your way!",お疲れさまです。あなたは既にこのあたりのことをよくご存知のようなので、説明はしなくて大丈夫ですね？
Thanks.,ありがとう。
Could you explain everything again?,もう一度説明してもらえますか？
SRM - Fleet Shot Down,太陽放射管理－航空機撃墜－
Under a White Sky,白い空の下で
Attention: We have commandeered an anti-aircraft battery.,注目！我々は対空砲台を徴用した。
Oh no.,なんてことだ。
We tried reasoning with you but you ignored us--this is the only thing we can do.,私たちはあなたと議論することを試みましたが、あなたは私たちを無視しました――これが私たちにできる唯一のことなのです。
It's a matter of our survival.,それは私たちの生存に関わる問題です。
We will immediately begin shooting down the solar radiation management fleet that have disrupted our region's monsoons.,我々は直ちに、この地域の季節風を阻害した太陽放射管理用航空隊の撃墜を開始します。
The temperature effects from the solar radiation management project will be undone almost immediately...,太陽放射管理計画による温度効果は、ほとんど元の木阿弥でしょう…
Torches and Pitchforks Outside Your Window...,窓の外には怒りに満ちた群衆が…
The End,終わり
People are not happy with your performance...[hud_contentedness] outlook is really low.,あなたの[hud_contentedness] 実績が非常に低いことに…人々は満足していません。
A mob has raided our building! They're looking for you.,暴徒が私たちの建物を襲撃しました！彼らはあなたを探しています。
Any last words?,最後の言葉？
Scum! This is the only way to save the planet!,クソが！これが地球を救う唯一の方法だというのに！
I did what I thought was best.,私は最善を尽くしました。
I didn't know what I was doing!,自分がなにをやっているのかわかっていなかった！
We are tired of living under your tyrannical plans--they've brought us nothing but misery!,私たちはあなたの横暴な計画のもとで生きていくことにうんざりしています――彼らは私たちに悲惨な結果しかもたらしません。
Planning - NPC quotes Malthusian,政策－NPCがマルサスを引用－
Commentary,解説
"As Garrett Hardin so eloquently once said, ""The freedom to breed is intolerable.""",ギャレット・ハーディンがかつて雄弁に語ったように、 「繁殖の自由は耐え難い」 。
Plan Intro,政策の紹介
Tutorial,チュートリアル
"Now that you've added some projects to your plan, let's try changing our production processes.",計画にいくつかの政策を追加したので、生産方法を変更してみましょう。
"Press ""Change Production"" to go to the process manager.",「生産の変更」を押して、生産方法を管理する画面に移動します。
But first let's visit parliament and get you acquainted with the people there.,まずは議会を訪ねて、そこにいる人たちのことを知りましょう。
"Press the ""Govt"" tab to head on over.",「議会」のボタンを押して、そちらに向かいましょう。
Revolts,反乱
Wet-Bulb Event,湿球温度の出来事
Crucible Earth,るつぼの地球
One of the worst case scenarios has just happened...,最悪のシナリオの 1 つがたった今起こりました...
"...you can't sweat, so your body can't cool itself off, and so you just basically...slowly cook in the heat.",...汗をかくことができないので、体を冷やすことができず、基本的には...暑い中でじっくりと蒸されることになります。
What a horrible way to go. And to imagine that millions died in that way.,なんて恐ろしい死に方でしょうか。 しかも、何百万人もの人々が、そのようにして亡くなったと想像してみてください。
"a ""wet-bulb"" event, where temperature and humidity combine to be intolerable...",「湿球」現象とは、温度と湿度が組み合わさって耐えられない状況になること...
Surely we could have prevented this?,私たちはこの事態を防ぐことができたでしょうか?
The Wretched - Attack,悲惨－攻撃－
The Wretched,悲惨
You rich Northerners will not sacrifice half the world on your altar of greed.,あなたがた北半球の金持ちは、あなた方の欲のために世界の半分を犠牲にすることはないでしょう。
"Ha, if you think there are too many people then let us help you get rid of the Malthusians!",ああ、人が多すぎると思うなら、マルサス主義者を排除するのを手伝うとよいでしょう！
Planner! Either you are with us or with the Wretched. Make your choice.,さあ！私たちとともに歩むか、その悲惨な人たちと共に歩むか、選びなさい。
They have a point...,それは一理ある…
What a nuisance!,なんて迷惑な！
Ex-Urban Explosion,都市周辺部の爆発
A New Life,新しい命
"People really like living in McMansions, I guess.",みんな本当に大量生産のつまらない豪邸に住むのが好きなんですね。
...but also spillover into exurbs as some seek to escape the growing density of cities.,...しかし、都市の密集化から逃れようとする人もいるため、郊外にも影響が出ています。
They only care about their own consumption.,彼らは自分が消費することしか考えていません。
No one seems to care that we are living during an environmental crisis.,私たちが環境危機の中に生きていることなんて、誰も気にしていないようです。
Massive Jellyfish Blooms,クラゲの大量発生
A Dying Planet,死にゆく惑星
"Warmer waters are bad for most marine species. Many kinds of jellyfish, however, thrive in these conditions.",海水温が高くなることは、多くの海洋生物にとって好ましいことではありません。しかし、多くのクラゲはこのような環境で盛んに繁殖します。
It doesn't help that too much fishing means there are fewer predators and competitors for jellyfish.,漁獲量が多すぎれば、クラゲの捕食者や競争相手が少なくなるのは仕方のないことです。
"Even if some people care little about the oceans, they'll be annoyed when their beach holiday is ruined.",たとえ海のこと興味がない人でも、ビーチでの休暇が台無しになれば嫌な思いをするでしょう。
4000th nuclear reactor built,4000基目の原子炉
"Fukushima, Mon Amour",私の愛する福島
We've hit an interesting milestone--the 4000th nuclear reactor was just built.,今このときをもって、4000 基目の原子炉の建設という、興味深い節目に到達しました。
"It makes me a little bit nervous, but at least it's not as dirty as fossil fuels, eh?",多少の不安はありますが、少なくとも化石燃料ほど悪いものではないですよね？
World Intro,世界の序章
Tutorial,チュートリアル
The planning session has concluded.,計画会議は終了しました。
Now it's time to see what happens over the next several years.,今度は、今後数年間に何が起こるかを見てみましょう。
Communist Cockaigne,共産主義者の怠惰な理想郷
A New Life,新しい命
Global meat consumption has gone up by almost 50% since we started.,私たちが職務に就いて以来、世界の肉の消費量は50％近く増加しました。
"People may enjoy their cheeseburgers, but this comes at a huge cost to the environment, animals, and human health.",人々はチーズバーガーを嗜んでいるかもしれませんが、これは環境、動物、自分自身の健康に大きな代償を払っているのです。
Passed On,引き継ぎ
The End,終わり
People around the world mourned your death.,世界中の人々があなたの死を悼みました。
...an uncomfortable uncertainty about the future shrouded the planet.,...未来への不安は、地球を覆い尽くしていました。
While many ambitious and talented planners would take your place...,多くの野心的で優秀な計画立案者があなたの代わりを務めるでしょうが...
There was still so much work to be done.,やるべきことはまだたくさんありました。
If only you could have done more...,あなたにはもっとできることがあったのかもしれない…
"In spite of all that happened, people saw their lives change for the better.",いろいろ起きているにもかかわらず、人々は自分たちの生活がより良い方向に変化するのを目のあたりにしました。
A Better World,より良い世界
The End,終わり
"I can't believe it, but looking at all the numbers...",信じられないことですが、すべての数字を見ると…
...and have a stronger foundation to continue improving.,...改善を続けるための、より強固な基盤が得られます。
We've done it.,私たちはやり遂げました。
We've undone so much of centuries of damage on people and the planet...,私たちは何世紀にもわたって人類と地球に与えてきた多くのダメージを回復したのです...
This is probably the first time in centuries that we can confidently say we're leaving a better planet for future generations.,私たちが将来の世代により良い地球を残していると自信を持って言えるのは、おそらくこの数世紀で初めてのことでしょう。
Volcanic Eruption,火山噴火
Under a White Sky,白い空の下で
The eruption has created an atmospheric shroud that has cooled the world by a degree.,噴火によって大気圏の覆いが発生して、世界を1度冷やしたのです。
"It will only last a few years, then things will warm up again, but imagine if we created our own atmospheric shroud with solar radiation management?",その覆いは数年しかもたず、また気温が上がるでしょうが、太陽放射を管理する独自の大気圏の覆いを作成したらどうなるでしょうか？
UFO War,UFOとの戦い
We Have Visitors,異星人の来訪
We have been observing your planet for some time now...,私たちはしばらくの間、あなたがたの惑星を観察してきました…
...and watched your relentless war against all other life.,...そして、他のすべての生命に対するあなたの容赦のない争いを見つめました。
...,…
...even if that means wiping out your pathetic species!,...たとえそれが、哀れな種を絶滅させることを意味するとしてもです！
We are obligated to defend life in all its forms!,私たちにはあらゆる形態の生命を守る義務があります！
Growing Older,進行する老化
The End,終わり
Hey! You were zoning out there for a second.,ちょっといいですか。少しぼんやりしていたのではないですか。
You don't look so well.,体調があまりよくなさそうです。
Perhaps you should consider retirement?,そろそろ引退をお考えになるのはいかがでしょうか？
Are you ok?,大丈夫ですか？
The stress of planning may be too much for your age.,計画立案の仕事はハードワークですから、お年を召して少し負担が大きすぎるのかもしれません。
Hail Cannons,ヘイルキャノン
"::BOOM:: There goes my trusty hail cannon, ::BOOM:: working it's magic.",ドーン！信頼と実績のヘイルキャノンが火を噴きます。ドーン！これは魔法です。
"For the last 20 years since I installed the hail cannon, I haven't seen any hail coming to destroy my crops.",ヘイルキャノンを設置して以来20 年間、雹が降り作物を破壊するのを一度も見たことがありません。
"There hasn't been hail in the area for the last 20 years in general though, not just surrounding your farm...",しかし、この20年間、あなたの農場の周囲だけでなく、この地域一体に雹が降っていません...
Hail cannons are really unlikely to disturb the formation of hailstones in the atmosphere.,ヘイルキャノンが大気中の雹の形成を妨げる可能性は非常に低いです。
So amazing that farmers came up with this novel geoengineering idea.,農民がこの斬新な地球工学のアイデアを思いついたのは、とても驚くべきことです。
Boreal Forest Shift,北方林の異変
A Dying Planet,死にゆく惑星
"These heat waves have extended all the way to the boreal forest, That's very dangerous.",この熱波は北方林にまで及んでおり、非常に危険な状況です。
Why?,なぜ？
"Because the boreal forest is not managed as intensely as other forests, the trees have been able to grow undisturbed, amassing large amounts of carbon in their roots and trunks. Twenty percent of the carbon held in forests in the world is in the boreal forest.",北方林は他の森林ほど厳しく管理されていないため、木々は荒らされることなく成長することで、根や幹に大量の炭素を蓄積してきました。 世界中の森林が保持している炭素の内20%は北方林にあります。
"Frequent fire also threatens the permafrost—it can also lead to burning belowground, which melts the permafrost and can emit large amounts of carbon in a short time.",頻繁に起こっている火災は永久凍土を脅かします。地下にまで火が及べば、永久凍土が溶け短時間に大量の炭素が放出される可能性があります。
"The boreal forest is shifting from a carbon sink to a carbon source, meaning it emits more carbon than it stores.",北方林は炭素吸収源から炭素発生源へと移行しており、これは貯蔵する炭素よりも多くの炭素を排出することを意味します。
"But most of the carbon is found in the permafrost, an underground layer of ice, rock, sand, and soil that is below freezing. The permafrost layer represents the largest carbon sink in the world.",しかし、炭素の大部分は永久凍土、つまり氷点下にある氷、岩、砂、土からなる地下層に存在しています。 永久凍土層は世界最大の炭素吸収源です。
Environmental Injustice - Copper,環境不正義－銅－
Desperate Times,絶望の時代
"A copper mining operation opened near my town, even after we voted against it!",私たちが反対票を投じたにもかかわらず、私の町の近くで銅の採掘事業が開始されました！
"It's too close to us and our water supply, and people are getting stick from it!",私たちと水道の距離が近すぎて、なす術がないのです！
I thought this kind of thing was behind us!,こんなことはもう過去のことだと思っていました！
Surely there are better sites? How desperate are we for copper that we need to be put in harm's way for it?,もっといい場所があるのではないですか？危険な目に遭わなければならないほど、私たちは銅を欲しがっているのでしょうか？
Report Intro,報告書の紹介
Tutorial,チュートリアル
We've come to the end of your first planning cycle.,最初の計画サイクルが終わりました。
Improvements will foster confidence in your planning and gain you [political_capital] political capital.,状況を改善することで計画への信頼が高まり、[political_capital] 政治資本を得ることができます。
To manage your [political_capital] political capital you'll need to balance short-term improvements with your long-term plans.,[political_capital] 政治資本を管理するには、短期的な改善と長期的な計画のバランスを取る必要があります。
"On the flip side, setbacks and worsening conditions will lose you [political_capital] political capital.",逆に、挫折したり状況が悪化することにより、[political_capital] 政治資本は失われます。
At the end of each cycle you'll be presented a report summarizing changes.,各サイクルの終わりには、変化した点をまとめた報告書が提示されます。
Aurochs Return to the Eurasian Plains,ユーラシア平原に帰ってきたオーロックス
A New Life,新しい命
"The auroch went extinct in 1627, but it has proven possible to 'back-breed' cattle and recover lost traits such as longer legs and horns.",オーロックスは1627年に絶滅しましたが、牛を 「ブリーディングバック」 させ、長い脚や角といった失われた形質を取り戻すことが可能であることが証明されました。
"We call the breed 'Tauros' because they are not true aurochs, but pretty close.",この品種は本物のオーロックスではないものの、かなり近いため 「タウロス」 と呼んでいます。
They will fill an important ecological niche in rewilding programs.,この品種は、野生復帰プログラムにおいて、生態的ニッチを埋める重要な存在となるでしょう。
Heatwaves,熱波
Book Extract - Havana,書籍からの抜粋－ハバナ－
A New Life,新しい命
Have you been to our Havana offices?,ハバナの私たちのオフィスには行きましたか？
What's that?,なんでしょうか？
"We have supercomputers to make a series of global plans simulating snapshots of the future: say, five detailed blueprints of the planet five years out, ten for the coming decade, and a couple dozen for the next quarter century.",例えば、地球の未来の詳細な青写真を、5年後は5枚、10年後は10枚、25年後は数十枚というようにシミュレートできる、一連のグローバルプランを作成するためのスーパーコンピューターがあるのです。
Oh it isn't just me. Thousands of people work there from all over the world.,もちろん、私だけではありませんよ。世界中から何千人もの人が集まりそこで働いているのです。
"Havana has had the most experience with planning, decarbonization, and organic agriculture, so I guess it made sense to put the bureau there..",ハバナには、プランニング、脱炭素、有機農業などの実績がありますから、そこに局を置くことは理にかなっていたのだと思います。
What do you do there?,そこではなにをするのですか？
"Well, the parts of the world that have joined the Half-Earth Socialist bloc all provide data, technical expertise, and proposals to the central planning bureau in Cuba.",半地球社会主義圏に参加している世界の国々はいずれも、データや技術的専門知識、提案を、キューバの中央計画局に提供しています。
Why Havana?,なぜハバナなのでしょうか？
Night Life Adaptation,夜の生活への適応
A New Life,新しい命
Heatwaves are so frequent and intense these days...,最近は激しい熱波がしょっちゅう来るようになりましたね…
"It's made life more bearable, although of course not everyone can work at night.",もちろん誰もが夜に働けるわけではありませんが、それによって生活が耐えられるようになってきました。
I hope to,私は願っています
...most people can barely be outside during the day.,…多くの人は、日中ほとんど外に出ることができません。
"people sleep during the day, and do everything else at night.",日中は寝ていて、あらゆることをすべて夜中に行います。
My town has shifted everything to a night schedule--,私の町の予定はすべて夜間に移行しました―
I hope to see a return to how things were one day. I miss the sun.,いつか元の状態に戻ることを願っています。 太陽が恋しいです。
Pollinator - Collapse,花粉媒介者－崩壊－
Dead Bugs,虫の死
It's happening...major pollinator populations are collapsing.,困った事態です…主要な花粉媒介者の個体数が崩壊しつつあります。
This will just threaten broader ecosystems even more.,これはより広範な生態系がさらに脅かされてしまいます。
"We'll have to manually pollinate some crops, which means yields will decline...",一部の作物は手作業で受粉する必要があるため、生産量が減少します...
Pollinators are important to ecosystems in addition to their role in agriculture.,花粉媒介者は、農業における役割だけでなく、生態系にとっても重要な存在です。
Growing Old,老化
The End,終わり
I've noticed your vitals are dipping...,あなたの体力が落ちていることに気づきました...
"...you're getting up there in age, don't forget to take some time to rest.",…あなたも年を取ったのですから、休む時間を取ることを忘れないでください。
Crop Failures,凶作
Extra Animals,過剰な動物
A New Life,新しい命
"With the move away from meat consumption, livestock operations are stuck with billions of animals and nothing to do with them.",肉食離れが進むなか、、畜産業は何十億匹もの動物を抱え、どうにもならない状況に陥っている。
What should we do with them?,この動物たちをどうしたら良いのでしょうか？
Create public sanctuaries where they can live out their final days.,彼らが最期の日を迎えることができるような公共の保護区を作りましょう。
We'll throw a series of feasts so they don't go to waste.,命を無駄にしないよう、毎日ごちそうを食べましょう。
We can't release them into the wild because that would wreak havoc on ecosystems.,生態系を破壊してしまうので、野生に帰すわけにもいきません。
Wild Lawns,自生する芝
A New Life,新しい命
My neighbors and I got rid of our lawns and encouraged native grasses to grow instead.,近所の人たちと私は芝生を取り除き、代わりに野草が生えるよう促しました。
"Vole and shrew populations have rebounded, as have wildflowers like lupine (my favorite).",ハタネズミやトガリネズミの生息数は回復しており、（私のお気に入りの）ルピナスなどの野生の花も咲き始めました。
"I've grown to appreciate how much we can do for our local environment, even as we try to change the world.",世界を変えようとすると同時に、私たちが地元の環境のためにどれだけ多くのできることができるかがわかるようになりました。
"Beautiful. These changes have brought a wealth of wildlife into our cities, like voles, shrews, and lupine!",実に美しい。 これらの変化は、私たちの街にハタネズミ、トガリネズミなどの野生動物や、ルピナスなどの野草を運びました。
We rewilded the local golf course. I don't even miss the game as I got into birding instead.,私たちは、地元のゴルフ場を野草に戻すことにしました。 代わりにバードウォッチングに夢中になったので、ゴルフが恋しくなることもありません。
The Leather Underground Attack,レザー・アンダーグラウンド攻撃
Environmental Injustice - Rare Earth Metals,環境不正義－レアメタル－
Poisoned Land,毒に犯された大地
My town has become contaminated by the old tailings leaking into the ground water. People are dying.,私の町は、地下水に漏れ出した古い尾鉱によって汚染され、人々が死んでいます。
There needs to be a major global program to remediate abandoned mines.,放棄された廃鉱を修復するための大規模な世界的政策が必要です。
"There used to be a lot of rare earth mining around here, but it's long been abandoned.",このあたりではかつてレアアースの採掘が盛んに行われていましたが、もう長い間放棄されています。
But those damn pigs never cleaned anything up! And now we're being poisoned because of it.,しかし、あのクソどもはなにも始末しないで帰っていきやがった！そのせいで私たちは毒に犯されている。
Ally - The Animal Liberationist,味方－動物解放主義者
Making Friends,味方を増やす
I feel like you truly have the interest of non-human life at heart.,あなたは、心から人間以外の生命に対して関心を持っていると感じられます。
The Animal Liberationist is now an [ally] ally. Food projects are much cheaper.,動物解放論者が [ally] 味方になった。食料に関わる施策の費用が大幅に下がる。
Not many feel the same way...,同じように感じている人はそう多くはありません...
My party will join your coalition.,私の党は、あなたの同盟に加入します。
Non-humans will finally have a voice in government!,人間であらざるものが、ついに政府に対して発言権を持つようになるのです！
Ally - The Authoritarian,味方－権威主義者
Making Friends,味方を増やす
I appreciate how well we've worked together...,私たちがうまく協力できたことに感謝します...
We know what's best for humanity and the natural world...,私たちは人類と自然界にとって何が最善かを知っています…
but the other parties just get in the way.,しかし、他の政党は邪魔をするだけです。
If we suspend parliament we could implement our plans without any obstruction.,議会を中断してしまえば、誰にも邪魔されずに私たちの政策を実行できるでしょう。
I have a proposal to take our relationship to the next level.,私たちの関係を次の段階に進めるための提案があります。
"I have an idea, something we tried back in the 2010s against the anti-frackers...",2010年代の反対運動に対して試したアイデアがあります…
Aren't your enemies so irritating? What can we do to restrict their reach?,あなたの政敵をイライラさせるには？彼らの手段を制限数にはどうすればいいでしょうか？
The Authoritarian is now an [ally] ally. You won't lose if contentedness dips below 0.,権威主義者が [ally] 味方になった。満足度が0を下回っても、ゲームオーバーにならない。
Ocean Microorganisms,海洋微生物
A Dying Planet,死にゆく惑星
Earth Liberation Front - Attacks,地球解放戦線－攻撃－
Earth Liberation Front,地球解放戦線
"Planner--we told you to leave the earth-killing Accelerationist behind, but you wouldn't listen.",ああ、我々はあなたに地球を滅ぼす加速主義者と手を切るように言ったのに、あなたは聞く耳を持ちませんでした。
Now we're left with no other choice but to strike at the heart of your grotesque industry!,さあ、私たちにはグロテスクな産業の中心を攻撃する以外に選択肢はありません！
Clean Air,清浄な空気
A New Life,新しい命
The tests are in!,試練は始まりました！
"So many fewer respiratory illnesses and other complications, saving millions of lives a year.",呼吸器疾患やその他の合併症が大幅に減少し、年間何百万もの命が救われています。
People seem happier now. Keep up the good work!,人々は幸せそうです。これからもがんばってください！
"My skin feels so much better, and my daughter has barely needed her inhaler in recent years.",肌の調子はとても良くなり、娘はここ数年、吸入器をほとんど必要としなくなりました。
Declining fossil fuel combustion has meant a drastic drop in air pollution.,化石燃料の燃焼の減少によって、大気汚染は大幅に減少するでしょう。
"So many fewer respiratory illnesses and other complications, saving millions of lives a year.",呼吸器疾患やその他の合併症が大幅に減少し、年間何百万もの命が救われています。
Millions of Climate Refugees on the Move,数百万人の気候変動難民の移動
Migrations,移民
"What a disaster! All those people had to leave their homes and try to make a new life in the cooler, more stable parts of the world.",なんという惨事でしょう！ 人々はみな自分の家を捨てて、世界の涼しく安定した地域で新たな生活を築かなければなりませんでした。
Don't be a fool. It's their fault they didn't adapt or prove resilient in these hard times. I say we keep them out.,バカにしないでください。 この困難な時代に適応できなかった、またはレジリエンスを証明できなかったのは彼ら自身のせいです。 私たちは彼らを締め出すと言っています。
"We should help them, even if it will make things difficult for us here.",たとえここで大変なことになったとしても、私たちは彼らを助けなければなりません。
Initiatives Intro,取り組み紹介
Tutorial,チュートリアル
"Large-scale projects, like mass electrification or geoengineering schemes, will help provide the foundation for a better world.",大量電化や地球温暖化対策などの大規模なプロジェクトは、より良い世界を実現するための基盤となります。
"Just like with Research cards, swipe these up to scan them and add [initiative] infrastructure points.",研究カードと同様に、上にドラッグしてして停止することで、[initiative]インフラポイントを追加します。
Here you can turn [political_capital] political capital into [initiative] infrastructure points and use that to set build these projects.,ここでは、[political_capital] 政治資本を、[initiative] インフラポイントに変換して使用することで、これらの政策を実行することができます。
Sabotage,労働者の暴動
Desperate Times,絶望の時代
